0	0	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
1	1	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
2	2	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
3	3	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
4	4	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
5	5	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
6	6	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
7	7	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
8	8	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543
9	9	0.536757031	0.539910318	0.549897294	0.539146916	0.544347396	0.538501501	0.500000	0.517688543





